,product,date,year,Foundry,num_shading_units,num_compute_units,num_tensor_cores,flops,FP16_flops,FP32_flops,FP64_flops,timestamp,real_price_2020,process_size_in_nm,TDP_in_W,transistors_in_millions,die_size_in_mm,base_clock_in_MHz,bandwidth_in_GBs,bus_width_in_bit,GPU_clock_in_MHz,length_in_mm,memory_bus_in_bit,memory_clock_in_MHz,memory_size_in_MB,pixel_rate_in_MPixel_per_s,texture_rate_in_GTexel_per_s,num_cores
450,Intel HD Graphics 530,2015-09-01 12:00:00,2015.0,Intel,192.0,,,364800000000.0,729600000000.0,364800000000.0,91200000000.0,1441065600.0,,14,15.0,,123.0,350.0,,,,,,,,2850.0,22.8,192
451,AMD Radeon R7 Mobile Graphics,2015-11-15 12:00:00,2015.0,GlobalFoundries,512.0,8.0,,737300000000.0,737300000000.0,737300000000.0,368600000000.0,1447545600.0,,28,15.0,1200.0,125.0,200.0,,,,,,,,5760.0,23.04,512
452,AMD Radeon R5 M315,2015-05-05 12:00:00,2015.0,TSMC,384.0,6.0,,745000000000.0,745000000000.0,745000000000.0,46560000000.0,1430784000.0,,28,,1550.0,125.0,,14.4,64.0,970.0,,64.0,900.0,2000.0,7760.0,23.28,384
453,AMD Radeon R7 M270DX,2014-06-11 12:00:00,2014.0,TSMC,384.0,6.0,,752600000000.0,752600000000.0,752600000000.0,47040000000.0,1402444800.0,,28,,1550.0,125.0,900.0,,,,,,,,7840.0,23.52,384
454,AMD Radeon R7 M260,2014-06-11 12:00:00,2014.0,TSMC,384.0,6.0,,752600000000.0,752600000000.0,752600000000.0,47040000000.0,1402444800.0,,28,,1550.0,125.0,940.0,14.4,64.0,,,64.0,900.0,2000.0,7840.0,23.52,384
455,AMD Radeon R7 M265,2014-05-20 12:00:00,2014.0,TSMC,384.0,6.0,,752600000000.0,752600000000.0,752600000000.0,47040000000.0,1400544000.0,,28,,1550.0,125.0,900.0,14.4,64.0,,,64.0,900.0,2000.0,7840.0,23.52,384
456,AMD Radeon R7 M265DX,2014-06-11 12:00:00,2014.0,TSMC,384.0,6.0,,752600000000.0,752600000000.0,752600000000.0,47040000000.0,1402444800.0,2238.970532576372,28,,1550.0,125.0,900.0,,,,,,,,7840.0,23.52,384
457,Intel HD Graphics 620,2016-08-30 12:00:00,2016.0,Intel,192.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1472515200.0,,14,15.0,,,300.0,,,,,,,,3000.0,24.0,192
458,Intel HD Graphics P530,2015-09-01 12:00:00,2015.0,Intel,192.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1441065600.0,,14,15.0,,123.0,350.0,,,,,,,,3000.0,16.0,192
459,Intel UHD Graphics,2019-08-21 12:00:00,2019.0,Intel,192.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1566345600.0,,14,15.0,,,300.0,,,,,,,,3000.0,24.0,192
460,Intel UHD Graphics 630,2018-04-03 12:00:00,2018.0,Intel,192.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1522713600.0,,14,15.0,,,350.0,,,,,,,,3000.0,24.0,192
461,AMD Radeon Vega 3 Mobile,2020-01-06 12:00:00,2020.0,GlobalFoundries,192.0,3.0,,384000000000.0,768000000000.0,384000000000.0,24000000000.0,1578268800.0,,14,15.0,4940.0,210.0,300.0,,,,,,,,4000.0,12.0,192
462,Intel UHD Graphics 620,2018-08-28 12:00:00,2018.0,Intel,192.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1535414400.0,,14,15.0,,,300.0,,,,,,,,3000.0,24.0,192
463,Intel UHD Graphics 620,2017-09-01 12:00:00,2017.0,Intel,192.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1504224000.0,,14,15.0,,,300.0,,,,,,,,3000.0,24.0,192
464,Intel UHD Graphics G4,2020-05-28 12:00:00,2020.0,Intel,384.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1590624000.0,,10,15.0,,,200.0,,,,,,,,4000.0,16.0,384
465,Intel HD Graphics 630,2016-08-30 12:00:00,2016.0,Intel,192.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1472515200.0,,14,15.0,,,350.0,,,,,,,,3000.0,24.0,192
466,Intel HD Graphics 630,2016-08-30 12:00:00,2016.0,Intel,192.0,,,384000000000.0,768000000000.0,384000000000.0,96000000000.0,1472515200.0,,14,15.0,,,350.0,,,,,,,,3000.0,24.0,192
467,AMD Radeon Vega 3 Mobile,2019-01-06 12:00:00,2019.0,GlobalFoundries,192.0,3.0,,384400000000.0,768800000000.0,384400000000.0,24020000000.0,1546732800.0,,14,15.0,4940.0,210.0,300.0,,,,,,,,4003.9999999999995,12.01,192
468,AMD Radeon Vega 3 Embedded,2018-07-16 12:00:00,2018.0,GlobalFoundries,192.0,3.0,,384400000000.0,768800000000.0,384400000000.0,24020000000.0,1531699200.0,,14,15.0,4940.0,210.0,300.0,,,,,,,,4003.9999999999995,12.01,192
469,AMD Radeon Vega 3 Embedded,,2019.0,GlobalFoundries,192.0,3.0,,384400000000.0,768800000000.0,384400000000.0,24020000000.0,,,14,10.0,4940.0,210.0,300.0,,,,,,,,4003.9999999999995,12.01,192
470,AMD Radeon Vega 3 Embedded,2018-09-06 12:00:00,2018.0,GlobalFoundries,192.0,3.0,,384400000000.0,768800000000.0,384400000000.0,24020000000.0,1536192000.0,,14,15.0,4940.0,210.0,300.0,,,,,,,,4003.9999999999995,12.01,192
471,AMD Radeon Vega 3 Embedded,2018-02-13 12:00:00,2018.0,GlobalFoundries,192.0,3.0,,384400000000.0,768800000000.0,384400000000.0,24020000000.0,1518480000.0,,14,15.0,4940.0,210.0,300.0,,,,,,,,4003.9999999999995,12.01,192
472,NVIDIA A100 SXM4 80 GB,2020-11-16 12:00:00,2020.0,TSMC,6912.0,,432.0,19490000000000.0,77970000000000.0,19490000000000.0,9746000000000.0,1605484800.0,,7,400.0,54200.0,826.0,1095.0,2039.0,5120.0,,,5120.0,1593.0,80000.0,225600.0,609.1,6912
473,NVIDIA A100 SXM4 40 GB,2020-05-14 12:00:00,2020.0,TSMC,6912.0,,432.0,19490000000000.0,77970000000000.0,19490000000000.0,9746000000000.0,1589414400.0,,7,400.0,54200.0,826.0,1095.0,1555.0,5120.0,,,5120.0,1215.0,40000.0,225600.0,609.1,6912
474,NVIDIA A100 PCIe,2020-06-22 12:00:00,2020.0,TSMC,6912.0,,432.0,19490000000000.0,77970000000000.0,19490000000000.0,9746000000000.0,1592784000.0,,7,250.0,54200.0,826.0,765.0,1555.0,5120.0,,267.0,5120.0,1215.0,40000.0,225600.0,609.1,6912
475,Intel UHD Graphics 630,2017-09-01 12:00:00,2017.0,Intel,184.0,,,386400000000.0,772800000000.0,386400000000.0,96600000000.0,1504224000.0,,14,15.0,,,350.0,,,,,,,,3150.0,24.15,184
476,AMD Radeon R7 M350,2015-05-05 12:00:00,2015.0,TSMC,384.0,6.0,,779500000000.0,779500000000.0,779500000000.0,48720000000.0,1430784000.0,,28,,1550.0,125.0,1000.0,16.0,64.0,,,64.0,1000.0,4000.0,8119.999999999999,24.36,384
477,NVIDIA Quadro P3200 Max-Q,2018-02-21 12:00:00,2018.0,TSMC,1792.0,,,5032000000000.0,78620000000.0,5032000000000.0,157200000000.0,1519171200.0,,16,75.0,7200.0,314.0,1139.0,168.3,192.0,,,192.0,1753.0,6000.0,89860.0,157.2,1792
478,AMD Radeon 530X Mobile,2017-04-18 12:00:00,2017.0,TSMC,384.0,6.0,,786400000000.0,786400000000.0,786400000000.0,49150000000.0,1492473600.0,,28,50.0,1550.0,125.0,730.0,36.0,64.0,,,64.0,1125.0,2000.0,8192.0,24.58,384
479,AMD Radeon 620 Mobile,2019-05-13 12:00:00,2019.0,TSMC,384.0,6.0,,786400000000.0,786400000000.0,786400000000.0,49150000000.0,1557705600.0,,28,50.0,1550.0,125.0,730.0,14.4,64.0,,,64.0,900.0,2000.0,8192.0,24.58,384
480,AMD Radeon 535 Mobile,2017-04-18 12:00:00,2017.0,TSMC,384.0,6.0,,786400000000.0,786400000000.0,786400000000.0,49150000000.0,1492473600.0,,28,50.0,1550.0,125.0,730.0,36.0,64.0,,,64.0,1125.0,2000.0,8192.0,24.58,384
481,AMD Radeon 530 Mobile,2017-04-18 12:00:00,2017.0,TSMC,384.0,6.0,,786400000000.0,786400000000.0,786400000000.0,49150000000.0,1492473600.0,,28,50.0,1550.0,125.0,730.0,14.4,64.0,,,64.0,900.0,2000.0,8192.0,24.58,384
482,AMD Radeon 625 Mobile,2019-05-13 12:00:00,2019.0,TSMC,384.0,6.0,,786400000000.0,786400000000.0,786400000000.0,49150000000.0,1557705600.0,,28,50.0,1550.0,125.0,730.0,14.4,64.0,,,64.0,900.0,2000.0,8192.0,24.58,384
483,NVIDIA Switch GPU 16nm,2019-08-16 12:00:00,2019.0,TSMC,256.0,,,393200000000.0,786400000000.0,393200000000.0,12290000000.0,1565913600.0,302.68871574023,16,15.0,2000.0,100.0,384.0,25.6,64.0,,239.0,64.0,1600.0,4000.0,12290.0,12.29,256
484,NVIDIA Switch GPU 20nm,2017-03-17 12:00:00,2017.0,TSMC,256.0,,,393200000000.0,786400000000.0,393200000000.0,12290000000.0,1489708800.0,315.7004283616187,20,15.0,2000.0,118.0,384.0,25.6,64.0,,239.0,64.0,1600.0,4000.0,12290.0,12.29,256
485,AMD Xbox Series S GPU,2020-11-10 12:00:00,2020.0,TSMC,1280.0,20.0,,4006000000000.0,8013000000000.0,4006000000000.0,250400000000.0,1604966400.0,299.0,7,100.0,8000.0,197.0,,224.0,128.0,1565.0,274.0,128.0,1750.0,8000.0,50080.0,125.2,1280
486,NVIDIA GeForce RTX 3050,,2021.0,Samsung,2304.0,,72.0,8018000000000.0,8018000000000.001,8018000000000.001,125300000000.0,,,8,90.0,,,1545.0,224.0,128.0,,242.0,128.0,1750.0,4000.0,69600.0,125.3,2304
487,AMD Radeon RX 5300M,2019-11-13 12:00:00,2019.0,TSMC,1408.0,22.0,,4069000000000.0,8138000000000.0,4069000000000.0,254300000000.0,1573603200.0,,7,85.0,6400.0,158.0,1000.0,168.0,96.0,,,96.0,1750.0,3000.0,46240.0,127.2,1408
488,AMD Radeon Pro Duo,2016-04-26 12:00:00,2016.0,TSMC,4096.0,64.0,,8192000000000.0,8192000000000.0,8192000000000.0,512000000000.0,1461628800.0,1616.4432245726164,28,350.0,8900.0,596.0,,512.0,8192.0,1000.0,277.0,4096.0,500.0,8000.0,64000.0,256.0,8192
489,AMD Radeon R9 Nano,2015-08-27 12:00:00,2015.0,TSMC,4096.0,64.0,,8192000000000.0,8192000000000.0,8192000000000.0,512000000000.0,1440633600.0,708.6763354527311,28,175.0,8900.0,596.0,,512.0,4096.0,1000.0,154.0,4096.0,500.0,4000.0,64000.0,256.0,4096
490,AMD Radeon Instinct MI8,2016-12-12 12:00:00,2016.0,TSMC,4096.0,64.0,,8192000000000.0,8192000000000.0,8192000000000.0,512000000000.0,1481500800.0,,28,175.0,8900.0,596.0,,512.0,4096.0,1000.0,152.0,4096.0,500.0,4000.0,64000.0,256.0,4096
491,NVIDIA GeForce GTX 1660 Ti Max-Q,2019-04-23 12:00:00,2019.0,TSMC,1536.0,,,4101000000000.0,8202000000000.0,4101000000000.0,128199999999.99998,1555977600.0,,12,,6600.0,284.0,1140.0,288.0,192.0,,,192.0,1500.0,6000.0,64080.0,128.2,1536
492,AMD Playstation 4 Pro GPU,2016-11-10 12:00:00,2016.0,TSMC,2304.0,36.0,,4198000000000.0,8396000000000.001,4198000000000.0005,,1478736000.0,430.2607382284683,16,150.0,5700.0,322.0,,217.6,256.0,911.0,327.0,256.0,1700.0,8000.0,29150.0,131.2,2304
493,AMD Radeon Pro 5300,2020-08-04 12:00:00,2020.0,TSMC,1280.0,20.0,,4224000000000.0,8448000000000.0,4224000000000.0,264000000000.0,1596499200.0,,7,85.0,6400.0,158.0,1000.0,224.0,128.0,,,128.0,1750.0,4000.0,52800.0,132.0,1280
494,AMD Radeon R9 FURY X,2015-06-24 12:00:00,2015.0,TSMC,4096.0,64.0,,8602000000000.0,8602000000000.0,8602000000000.0,537600000000.0,1435104000.0,708.6763354527311,28,275.0,8900.0,596.0,,512.0,4096.0,1050.0,195.0,4096.0,500.0,4000.0,67200.0,268.8,4096
495,NVIDIA A16 PCIe,2021-04-12 12:00:00,2021.0,Samsung,2560.0,,80.0,8678000000000.0,8678000000000.001,8678000000000.001,271200000000.0,1618185600.0,,8,250.0,,,885.0,231.9,512.0,,267.0,128.0,1812.0,64000.0,81360.0,135.6,10240
496,NVIDIA GeForce GTX 1650 SUPER,2019-11-22 12:00:00,2019.0,TSMC,1280.0,,,4416000000000.0,8832000000000.0,4416000000000.0,138000000000.0,1574380800.0,160.96155786855041,12,100.0,6600.0,284.0,1530.0,192.0,128.0,,229.0,128.0,1500.0,4000.0,55200.0,138.0,1280
497,AMD Radeon Pro 5500M,2019-11-13 12:00:00,2019.0,TSMC,1536.0,24.0,,4454000000000.0,8909000000000.0,4454000000000.0,278400000000.0,1573603200.0,,7,85.0,6400.0,158.0,1000.0,192.0,128.0,,,128.0,1500.0,8000.0,46400.0,139.2,1536
498,Intel UHD Graphics,2019-08-21 12:00:00,2019.0,Intel,192.0,,,403200000000.0,806400000000.0,403200000000.0,100800000000.0,1566345600.0,,14,15.0,,,300.0,,,,,,,,3150.0,25.2,192
499,Intel UHD Graphics 617,2018-11-07 12:00:00,2018.0,Intel,192.0,,,403200000000.0,806400000000.0,403200000000.0,100800000000.0,1541548800.0,,14,15.0,,,300.0,,,,,,,,3150.0,25.2,192
500,Intel UHD Graphics 630,2017-09-01 12:00:00,2017.0,Intel,192.0,,,403200000000.0,806400000000.0,403200000000.0,100800000000.0,1504224000.0,,14,15.0,,,350.0,,,,,,,,3150.0,25.2,192
501,NVIDIA Quadro P4000,2017-02-06 12:00:00,2017.0,TSMC,1792.0,,,5304000000000.0,82880000000.0,5304000000000.0,165800000000.0,1486339200.0,860.5212344973891,16,105.0,7200.0,314.0,1202.0,243.3,256.0,,241.0,256.0,1901.0,8000.0,94720.0,165.8,1792
502,AMD Radeon Vega 3,2019-11-20 12:00:00,2019.0,GlobalFoundries,192.0,3.0,,422400000000.0,844800000000.0,422400000000.0,26400000000.0,1574208000.0,,14,15.0,4940.0,210.0,300.0,,,,,,,,4400.0,13.2,192
503,Intel HD Graphics P630,2016-08-05 12:00:00,2016.0,Intel,192.0,,,422400000000.0,844800000000.0,422400000000.0,105600000000.0,1470355200.0,,14,15.0,,,350.0,,,,,,,,3300.0,26.4,192
504,Intel UHD Graphics P630,2018-05-24 12:00:00,2018.0,Intel,192.0,,,422400000000.0,844800000000.0,422400000000.0,105600000000.0,1527120000.0,,14,15.0,,,350.0,,,,,,,,3300.0,26.4,192
505,AMD Radeon Vega 3 Mobile,2018-01-08 12:00:00,2018.0,GlobalFoundries,192.0,3.0,,422800000000.0,845600000000.0,422800000000.0,26420000000.0,1515369600.0,,14,15.0,4940.0,210.0,300.0,,,,,,,,4404.0,13.21,192
506,Intel UHD Graphics 630,2020-04-30 12:00:00,2020.0,Intel,184.0,,,423200000000.0,846400000000.0,423200000000.0,105800000000.0,1588204800.0,,14,15.0,,,350.0,,,,,,,,3450.0,26.45,184
507,NVIDIA Quadro P3200 Mobile,2018-02-21 12:00:00,2018.0,TSMC,1792.0,,,5530000000000.0,86410000000.0,5530000000000.0,172800000000.0,1519171200.0,,16,75.0,7200.0,314.0,1328.0,168.3,192.0,,,192.0,1753.0,6000.0,98750.0,172.8,1792
508,AMD Radeon R8 M365DX,2015-06-03 12:00:00,2015.0,TSMC,384.0,6.0,,864000000000.0,864000000000.0,864000000000.0,54000000000.0,1433289600.0,,28,,1550.0,125.0,900.0,,,,,,,,9000.0,27.0,384
509,AMD Radeon R7 M465,2016-05-15 12:00:00,2016.0,TSMC,384.0,6.0,,864000000000.0,864000000000.0,864000000000.0,54000000000.0,1463270400.0,,28,,1550.0,125.0,1100.0,14.4,64.0,,,64.0,900.0,2000.0,9000.0,27.0,384
510,AMD Radeon R7 M460,2016-05-15 12:00:00,2016.0,TSMC,384.0,6.0,,864000000000.0,864000000000.0,864000000000.0,54000000000.0,1463270400.0,,28,,1550.0,125.0,1100.0,14.4,64.0,,,64.0,900.0,2000.0,9000.0,27.0,384
511,AMD Radeon R7 M360,2015-05-05 12:00:00,2015.0,TSMC,384.0,6.0,,864000000000.0,864000000000.0,864000000000.0,54000000000.0,1430784000.0,,28,,1550.0,125.0,1100.0,14.4,64.0,,,64.0,900.0,2000.0,9000.0,27.0,384
512,AMD Radeon R7 A360,2015-05-05 12:00:00,2015.0,TSMC,384.0,6.0,,864000000000.0,864000000000.0,864000000000.0,54000000000.0,1430784000.0,,28,,1550.0,125.0,1100.0,14.4,64.0,,,64.0,900.0,2000.0,9000.0,27.0,384
513,NVIDIA GeForce GTX 1070 Max-Q,2017-06-27 12:00:00,2017.0,TSMC,2048.0,,,5648000000000.0,88260000000.0,5648000000000.0,176500000000.0,1498521600.0,,16,115.0,7200.0,314.0,1215.0,256.3,256.0,,,256.0,2002.0,8000.0,88260.0,176.5,2048
514,NVIDIA Tesla P4,2016-09-13 12:00:00,2016.0,TSMC,2560.0,,,5704000000000.0,89120000000.0,5704000000000.0,178200000000.0,1473724800.0,,16,75.0,7200.0,314.0,886.0,192.3,256.0,,168.0,256.0,1502.0,8000.0,71300.0,178.2,2560
515,NVIDIA GeForce RTX 2060 Max-Q,2020-01-29 12:00:00,2020.0,TSMC,1920.0,,240.0,4550000000000.0,9101000000000.0,4550000000000.0,142200000000.0,1580256000.0,,12,65.0,10800.0,445.0,975.0,264.0,192.0,,,192.0,1375.0,6000.0,56880.0,142.2,1920
516,NVIDIA GeForce RTX 2060 Max-Q Refresh,2019-01-29 12:00:00,2019.0,TSMC,1920.0,,240.0,4608000000000.0,9216000000000.0,4608000000000.0,144000000000.0,1548720000.0,,12,115.0,10800.0,445.0,960.0,259.8,192.0,,,192.0,1353.0,6000.0,57600.0,144.0,1920
517,NVIDIA GeForce RTX 2060 Mobile,2019-01-29 12:00:00,2019.0,TSMC,1920.0,,240.0,4608000000000.0,9216000000000.0,4608000000000.0,144000000000.0,1548720000.0,,12,115.0,10800.0,445.0,960.0,336.0,192.0,,,192.0,1750.0,6000.0,57600.0,144.0,1920
518,AMD Radeon RX 5300,2020-05-28 12:00:00,2020.0,TSMC,1408.0,22.0,,4632000000000.0,9265000000000.0,4632000000000.0,289500000000.0,1590624000.0,129.0,7,100.0,6400.0,158.0,1327.0,168.0,96.0,,180.0,96.0,1750.0,3000.0,52640.0,144.8,1408
519,AMD Radeon RX 5500M,2019-10-07 12:00:00,2019.0,TSMC,1408.0,22.0,,4632000000000.0,9265000000000.0,4632000000000.0,289500000000.0,1570406400.0,,7,85.0,6400.0,158.0,1375.0,224.0,128.0,,,128.0,1750.0,4000.0,52640.0,144.8,1408
520,NVIDIA Quadro RTX 3000 Max-Q,2019-05-27 12:00:00,2019.0,TSMC,1920.0,,240.0,4666000000000.0,9331000000000.0,4666000000000.0,145800000000.0,1558915200.0,,12,60.0,10800.0,445.0,600.0,288.0,192.0,,,192.0,1500.0,6000.0,77760.0,145.8,1920
521,AMD Radeon Pro W5500M,2020-02-10 12:00:00,2020.0,TSMC,1408.0,22.0,,4787000000000.0,9574000000000.0,4787000000000.0,299200000000.0,1581292800.0,,7,85.0,6400.0,158.0,1000.0,224.0,128.0,,,128.0,1750.0,4000.0,54400.0,149.6,1408
522,NVIDIA GeForce GTX 1660 Ti Mobile,2019-04-23 12:00:00,2019.0,TSMC,1536.0,,,4884000000000.0,9769000000000.0,4884000000000.0,152600000000.0,1555977600.0,,12,,6600.0,284.0,1455.0,288.0,192.0,,,192.0,1500.0,6000.0,76320.0,152.6,1536
523,NVIDIA GeForce RTX 3060 Max-Q,2021-01-12 12:00:00,2021.0,Samsung,3840.0,,120.0,9846000000000.0,9846000000000.0,9846000000000.0,153800000000.0,1610409600.0,,8,60.0,13250.0,276.0,817.0,288.0,192.0,,,192.0,1500.0,6000.0,61540.0,153.8,3840
524,Intel UHD Graphics 630,2020-04-30 12:00:00,2020.0,Intel,192.0,,,460800000000.0,921600000000.0,460800000000.0,115200000000.0,1588204800.0,,14,15.0,,,350.0,,,,,,,,3600.0,28.8,192
525,Intel UHD Graphics P630,2020-05-13 12:00:00,2020.0,Intel,192.0,,,460800000000.0,921600000000.0,460800000000.0,115200000000.0,1589328000.0,,14,15.0,,,350.0,,,,,,,,3600.0,28.8,192
526,Intel UHD Graphics P750,,2021.0,Intel,256.0,,,460800000000.0,921600000000.0,460800000000.0,115200000000.0,,,14,15.0,,,300.0,,,,,,,,28800.0,57.6,256
527,AMD Radeon Vega 3 Mobile,2019-01-06 12:00:00,2019.0,GlobalFoundries,192.0,3.0,,460800000000.0,921600000000.0,460800000000.0,28800000000.0,1546732800.0,,14,15.0,4940.0,210.0,300.0,,,,,,,,4800.0,14.4,192
528,Intel UHD Graphics G1,2019-05-29 12:00:00,2019.0,Intel,256.0,,,460800000000.0,921600000000.0,460800000000.0,115200000000.0,1559088000.0,,10,15.0,,,300.0,,,,,,,,7200.0,14.4,256
529,Intel UHD Graphics P630,2018-05-24 12:00:00,2018.0,Intel,192.0,,,460800000000.0,921600000000.0,460800000000.0,115200000000.0,1527120000.0,,14,15.0,,,350.0,,,,,,,,3600.0,28.8,192
530,Intel UHD Graphics P630,2020-05-13 12:00:00,2020.0,Intel,192.0,,,460800000000.0,921600000000.0,460800000000.0,115200000000.0,1589328000.0,,14,15.0,,,350.0,,,,,,,,3600.0,28.8,192
531,AMD Atari VCS 800 GPU,2020-12-14 12:00:00,2020.0,GlobalFoundries,192.0,3.0,,461200000000.0,922400000000.0,461200000000.0,28820000000.0,1607904000.0,399.0,14,15.0,4940.0,210.0,300.0,38.4,128.0,,295.0,128.0,1200.0,8000.0,4804.0,14.41,192
532,AMD Radeon Vega 3 Embedded,,2019.0,GlobalFoundries,192.0,3.0,,461200000000.0,922400000000.0,461200000000.0,28820000000.0,,,14,10.0,4940.0,210.0,300.0,,,,,,,,4804.0,14.41,192
533,AMD Atari VCS 400 GPU,2020-12-14 12:00:00,2020.0,GlobalFoundries,192.0,3.0,,461200000000.0,922400000000.0,461200000000.0,28820000000.0,1607904000.0,249.0,14,15.0,4940.0,210.0,300.0,38.4,128.0,,295.0,128.0,1200.0,4000.0,4804.0,14.41,192
534,NVIDIA Tesla P6,2017-03-24 12:00:00,2017.0,TSMC,2048.0,,,6169000000000.0,96380000000.0,6169000000000.0,192800000000.0,1490313600.0,,16,90.0,7200.0,314.0,1012.0,192.3,256.0,,,256.0,1502.0,16000.0,96380.0,192.8,2048
535,Intel UHD Graphics 730,,2021.0,Intel,192.0,,,499200000000.0,998400000000.0,499200000000.0,124800000000.0,,,14,15.0,,,300.0,,,,,,,,31200.0,62.4,192
2730,Intel GMA 500,2008-03-02 12:00:00,2008.0,Intel,32.0,,,12800000000.0,,12800000000.0,,1204416000.0,,130,,,,,,,200.0,,,,,200.0,800.0,32
2731,ATI Radeon HD 4350 AGP,2008-09-30 12:00:00,2008.0,TSMC,80.0,1.0,,96000000000.0,,96000000000.0,,1222732800.0,,55,20.0,242.0,73.0,,10.4,64.0,600.0,,64.0,650.0,512.0,2400.0,4.8,80
2735,ATI Radeon HD 2900 PRO,2007-12-12 12:00:00,2007.0,TSMC,320.0,4.0,,384000000000.0,,384000000000.0,,1197417600.0,,80,200.0,720.0,420.0,,51.2,256.0,600.0,241.0,256.0,800.0,512.0,9600.0,9.6,320
2736,NVIDIA ION,2008-06-03 12:00:00,2008.0,,16.0,,,35200000000.0,,35200000000.0,,1212451200.0,,65,20.0,314.0,144.0,,,,450.0,,,,,1800.0,3.6,16
2737,AMD Wii U GPU,2012-11-18 12:00:00,2012.0,Renesas,160.0,4.0,,176000000000.0,,176000000000.0,,1353196800.0,393.41201860675795,40,33.0,880.0,146.0,,12.8,64.0,550.0,269.0,64.0,800.0,2000.0,4400.0,8.8,160
2738,Intel HD Graphics,2013-04-29 12:00:00,2013.0,Intel,80.0,,,136000000000.0,,136000000000.0,34000000000.0,1367193600.0,,22,45.0,,,200.0,,,,,,,,850.0,8.5,80
2739,NVIDIA GeForce GTX 760 OEM,2013-06-27 12:00:00,2013.0,TSMC,1152.0,,,2046000000000.0,,2045999999999.9998,85250000000.0,1372291200.0,,28,130.0,3540.0,294.0,823.0,134.4,192.0,,241.0,192.0,1400.0,1536.0,21310.0,85.25,1152
2740,Intel Iris Graphics 540,2015-09-01 12:00:00,2015.0,Intel,384.0,,,768000000000.0,,768000000000.0,,1441065600.0,,14,15.0,,,300.0,,,,,,,,6000.0,48.0,384
2741,NVIDIA GeForce GT 445M,2010-09-03 12:00:00,2010.0,TSMC,144.0,,,328300000000.0,,328300000000.0,27360000000.0,1283472000.0,,40,35.0,1170.0,238.0,,40.0,128.0,570.0,,128.0,625.0,1024.0,3420.0,13.68,144
2742,AMD Radeon HD 8400 IGP,2013-11-23 12:00:00,2013.0,TSMC,128.0,2.0,,153600000000.0,,153600000000.0,9600000000.0,1385164800.0,,28,25.0,1178.0,110.0,,,,600.0,,,,,2400.0,4.8,128
2743,ATI Radeon E4690 MXM,2009-06-01 12:00:00,2009.0,TSMC,320.0,4.0,,384000000000.0,,384000000000.0,,1243814400.0,,55,30.0,514.0,146.0,,22.4,128.0,600.0,,128.0,700.0,512.0,4800.0,19.2,320
2744,NVIDIA Tesla C870,2007-05-02 12:00:00,2007.0,TSMC,128.0,,,345600000000.0,,345600000000.0,,1178064000.0,1871.100351110725,90,171.0,681.0,484.0,,76.8,384.0,600.0,,384.0,800.0,1536.0,14400.0,38.4,128
2745,NVIDIA GeForce GTX 470,2010-03-26 12:00:00,2010.0,TSMC,448.0,,,1089000000000.0,,1089000000000.0,136100000000.0,1269561600.0,414.22863392889894,40,215.0,3100.0,529.0,,133.9,320.0,608.0,241.0,320.0,837.0,1280.0,17020.0,34.05,448
2746,NVIDIA GeForce GT 735M,2013-04-01 12:00:00,2013.0,TSMC,384.0,,,441600000000.0,,441600000000.0,18400000000.0,1364774400.0,,28,33.0,1020.0,87.0,,14.4,64.0,575.0,,64.0,900.0,2000.0,4600.0,18.4,384
2748,NVIDIA GRID K140Q,2013-06-28 12:00:00,2013.0,TSMC,192.0,,,326400000000.0,,326400000000.0,13600000000.0,1372377600.0,138.8727318775568,28,130.0,1270.0,118.0,,28.51,128.0,850.0,,128.0,891.0,1024.0,3400.0,13.6,192
2749,ATI Xbox 360 GPU 80nm,2007-10-27 12:00:00,2007.0,TSMC,240.0,3.0,,240000000000.0,,240000000000.0,,1193443200.0,597.903314330912,80,175.0,232.0,181.0,,22.4,128.0,500.0,310.0,128.0,700.0,512.0,4000.0,8.0,240
2750,NVIDIA GeForce GTX TITAN Z,2014-05-28 12:00:00,2014.0,TSMC,2880.0,,,5046000000000.0,,5046000000000.0,1682000000000.0,1401235200.0,3278.64874374831,28,375.0,7080.0,561.0,705.0,336.0,768.0,,267.0,384.0,1750.0,12000.0,52560.0,210.2,5760
2752,Intel HD Graphics 3000,2011-02-01 12:00:00,2011.0,Intel,96.0,,,259200000000.0,,259200000000.0,,1296518400.0,,32,,1160.0,216.0,850.0,,,,,,,,2700.0,16.2,96
2755,NVIDIA GeForce GTX 860M OEM,2015-02-05 12:00:00,2015.0,TSMC,640.0,,,1389000000000.0,,1389000000000.0,43400000000.0,1423094400.0,,28,75.0,1870.0,148.0,1020.0,80.19,128.0,,,128.0,1253.0,2000.0,17360.0,43.4,640
